type,two_factor_authentication,multi_factor_authentication,security_monitoring,data_privacy_policy,secure_file_uploads,secure_file_uploads_policies__properties__secure_file_name,secure_file_uploads_policies__properties__malware_scan,secure_file_uploads_policies__properties__audit_logging,secure_file_uploads_policies__properties__sandboxing,secure_file_uploads_policies__properties__encryption__in_transit,secure_file_uploads_policies__properties__encryption__at_rest,ssl_encryption_required,permissions,explicite_allowed_resources,other_resources
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_bird.png,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,FALSE,TRUE,FALSE,FALSE,TRUE,beautiful_day.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,userId_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,clever_day.txt,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,write,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,happy_world.txt,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,write,sales.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_world.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,NULL,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_bird.pdf,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
anonymous,FALSE,FALSE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_world.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.pdf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,none,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_sun.cmd,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,unknown,happy_ocean.vbs,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,happy_world.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,unknown,happy_world.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,creative_bird.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_flower.vbs,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.txt,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,FALSE,brave_day.xlsx,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,delete,sales.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_day.mp4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,FALSE,TRUE,TRUE,TRUE,TRUE,creative_bird.txt,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,read,sensitve_data.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_sun.csv,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,none,sales.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_day.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_world.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,TRUE,FALSE,beautiful_ocean.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,FALSE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_bird.img,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,NULL,TRUE
admin,FALSE,TRUE,TRUE,FALSE,TRUE,creative_ocean.mp4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,write,NULL,FALSE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,happy_world.csv,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,FALSE,brave_day.exe,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.csv,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,write,product_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_flower.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,FALSE,beautiful_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_world.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,brave_day.xlsx,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,happy_day.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,sunny_ocean.js,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,FALSE,brave_world.msi,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,write,NULL,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_sun.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
customer,FALSE,TRUE,FALSE,FALSE,TRUE,sunny_ocean.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.py,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,clever_sun.img,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,FALSE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,clever_world.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
anonymous,FALSE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_flower.pdf,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.txt,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,sales.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,sales.txt,TRUE
employee,TRUE,TRUE,FALSE,FALSE,TRUE,creative_sun.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,clever_bird.xlsx,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
employee,FALSE,FALSE,TRUE,TRUE,TRUE,brave_day.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,create,reports.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_world.img,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,FALSE,FALSE,TRUE,TRUE,TRUE,happy_ocean.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,creative_bird.img,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,NULL,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_day.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,happy_world.img,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,read,product_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_bird.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,unknown,happy_sun.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.img,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_sun.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,clever_world.jpeg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,write,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_day.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,creative_day.pdf,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_sun.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,NULL,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_world.pdf,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.xlsx,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,delete,product_info.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,happy_day.jar,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,read,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_sun.xlsx,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,FALSE,FALSE,FALSE,TRUE,creative_sun.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.mp4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,FALSE,unknown,brave_ocean.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,delete,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_flower.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_day.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,FALSE,brave_world.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,unknown,sunny_ocean.vbs,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,write,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,clever_bird.png,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,read,NULL,TRUE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,creative_flower.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
admin,TRUE,FALSE,FALSE,TRUE,TRUE,beautiful_sun.txt,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,write,sensitve_data.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,FALSE,TRUE,TRUE,TRUE,sunny_ocean.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,FALSE,FALSE,TRUE,FALSE,TRUE,clever_world.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,NULL,FALSE
customer,TRUE,FALSE,TRUE,TRUE,unknown,sunny_day.csv,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_sun.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,reports.txt,TRUE
anonymous,FALSE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_day.mp4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,FALSE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,FALSE,FALSE,TRUE,TRUE,beautiful_bird.xlsx,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,sales.txt,FALSE
anonymous,TRUE,FALSE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.img,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,creative_day.csv,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,write,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_flower.txt,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,FALSE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,happy_flower.png,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,delete,reports.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_sun.txt,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,create,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_ocean.txt,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,sensitve_data.txt,FALSE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
employee,TRUE,FALSE,TRUE,FALSE,TRUE,brave_sun.sh,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,sunny_sun.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_world.csv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,clever_flower.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,FALSE,brave_day.jpeg,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,creative_ocean.msi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,sunny_world.sh,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,TRUE,TRUE,FALSE,TRUE,TRUE,creative_day.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,sales.txt,TRUE
customer,TRUE,FALSE,FALSE,FALSE,TRUE,clever_ocean.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,creative_sun.exe,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_sun.xlsx,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,create,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.xlsx,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,FALSE,FALSE,TRUE,TRUE,TRUE,sunny_world.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,NULL,TRUE
employee,FALSE,TRUE,TRUE,FALSE,TRUE,beautiful_bird.js,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,none,sales.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,clever_day.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,sunny_world.py,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,creative_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.png,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,clever_flower.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,userId_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_sun.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,clever_day.msi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
employee,TRUE,FALSE,FALSE,TRUE,unknown,happy_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,happy_ocean.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.ps1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,delete,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,sunny_ocean.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_bird.img,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
admin,TRUE,FALSE,FALSE,TRUE,TRUE,sunny_ocean.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,TRUE
employee,TRUE,TRUE,FALSE,FALSE,TRUE,creative_day.mp4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,create,userId_info.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_day.jpeg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,write,reports.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,unknown,clever_world.txt,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,sales.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.xlsx,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,write,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_day.jpeg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.mp4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,read,reports.txt,FALSE
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
anonymous,FALSE,FALSE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,FALSE,TRUE,clever_flower.jpeg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,FALSE,TRUE,happy_world.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,read,sensitve_data.txt,TRUE
admin,FALSE,FALSE,TRUE,TRUE,TRUE,clever_world.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,sunny_day.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,FALSE,TRUE,TRUE,creative_sun.xlsx,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,write,sensitve_data.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,FALSE,sunny_world.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,unknown,clever_sun.sh,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_ocean.exe,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.mp4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,FALSE,sunny_world.mp4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.txt,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,delete,product_info.txt,TRUE
employee,FALSE,FALSE,TRUE,TRUE,TRUE,sunny_sun.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,product_info.txt,TRUE
